Player ID,Name,Assoc,Gender,Birth year,Activity,Playing hand,Playing style,Grip,Playing_hand_numeric,Playing_style_numeric,Grip_numeric,Style_commonness
136103,WANG Jingxin,CHN,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
109974,WANG Liqin,CHN,Male,1978.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121411,WANG Manyu,CHN,Female,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137213,WANG Rui (2003),CHN,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136995,WANG Shaobo,CHN,Male,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135455,WANG Shu ^^,CHN,Female,1998.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
137217,WANG Shuai,CHN,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137291,WANG Sibo,CHN,Male,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121492,WANG Tai-Wei,TPE,Male,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135949,WANG Tiankuo,CHN,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133528,WANG Tianyi,CHN,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
114281,WANG Timothy,USA,Male,1991.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136539,WANG Xiaotong,CHN,Female,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136463,WANG Xinbo,CHN,Male,2003.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
136996,WANG Xinyang,CHN,Male,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
124188,WANG Xinyang ^^,CAN,Female,1991.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
137597,WANG Xinyu,CHN,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116119,WANG Xinyue,USA,Female,1991.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
112735,WANG Yang,SVK,Male,1994.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
134863,WANG Yi-Fan,TPE,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116160,WANG Yi-Ju,TPE,Female,1994.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133531,WANG Yidan,CHN,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
124110,WANG Yidi,CHN,Female,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136106,WANG Yihao,CHN,Male,2002.0,Active,Left-handed,Attacker,Penhold,1,0,1,1
137628,WANG Yimu ^^,POL,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132641,WANG Ying ^^,USA,Female,1994.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133716,WANG Yining Marianne,SGP,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145052,WANG Yu-Jie,TPE,Female,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137598,WANG Yuhuan,CHN,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110002,WANG Zengyi,POL,Male,1983.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
137284,WANG Zepeng,CHN,Male,1996.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
119736,WANG Zhixu ^^,CHN,Male,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137466,WANG Zhu,CHN,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136618,WANG Zihan ^^,CAN,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137262,WANGGREN Albin,SWE,Male,2001.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
144645,WANTANEEYAKUL Nattaya,THA,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136353,WANTZ Gene,LUX,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145174,WAPAE Emile,NCL,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131945,WARNAKULASURIYA Jithara,SRI,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110019,WARSONO Yopie,INA,Male,1972.0,Inactive,Right-handed,Defender,Shakehand,0,1,0,1
133509,WASFY Helena,EGY,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
123178,WASIU Azeez,NGR,Male,0.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
136420,WATANABE Laura,BRA,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144863,WATANABE Ryogo,JPN,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
143604,WATANABE Tamito,JPN,Male,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144810,WATHUDURAGE Vihandu Randina,SRI,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116647,WATIGNY Oceane,FRA,Female,1995.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
145605,WATOR Oliwia,POL,Female,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133597,WATS Xavier,BEL,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133378,WATSON Benedict,WAL,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110035,WATSON Kane,JAM,Male,1987.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133640,WATTANARAK Wathun,THA,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135361,WEATHERBY Joshua,ENG,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134906,WEBB Abbey,NZL,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136726,WEBER Lea,LUX,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
115828,WEBER Lionel,SUI,Male,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131422,WEDERLICH Damian,POL,Male,1998.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
123991,WEE Yeji,KOR,Female,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133965,WEERASENA Dinura,SRI,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144806,WEERASENA Lankitha Dewmeth Saranath,SRI,Male,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116648,WEERASINGHE Helshan,ENG,Male,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121040,WEGRZYN Anna,POL,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121041,WEGRZYN Katarzyna,POL,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110048,WEHKING Lennart,GER,Male,1985.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
131974,WEI Adrian,CAN,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132765,WEI Cheng-Ting,TPE,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144471,WEI HONG Cheah,MAS,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137282,WEI Lan,CHN,Female,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119737,WEI Shihao ^^,CRO,Male,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136992,WEI Wensheng,CHN,Female,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136540,WEI Yuanhui,CHN,Female,2000.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
137888,WEICHERT Thorbjorn Mindedal,DEN,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145968,WEISS Alan,ARG,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121875,WELSCHBILLIG Louis,FRA,Male,1997.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
110074,WEN Jia,CHN,Female,1989.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
121586,WEN Ruei-Ling,TPE,Female,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
117917,WEN Wei-Chieh,TPE,Male,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136983,WEN Yu-Jung,TPE,Female,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122153,WENAISS Islam,TUN,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121698,WERESZCZAKA Anna,POL,Female,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133765,WERNER Jakub,POL,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
123569,WESSHAGEN Edward,SWE,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122674,WETZEL Adrian,NOR,Male,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134395,WETZEL Felix ^^,AUT,Male,2002.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
131433,WETZEL Katarina,NOR,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110088,WHITAKER Corinna,SCO,Female,1990.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136200,WHITEHEAD Minette,NZL,Female,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133369,WHITTON Lara,WAL,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144819,WI Eunji,KOR,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137870,WIBERG Sofi,SWE,Female,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135943,WIBOWO Erdhanto,INA,Male,2007.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
131894,WIBOWO Harly,INA,Male,2001.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
123238,WICKRAMARATHNA Krishan,SRI,Male,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145563,WIDARAHMAN Novida,INA,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
115883,WIDIANTORO Tatag,INA,Male,1993.0,Inactive,Left-handed,Attacker,Shakehand,1,0,0,1
133401,WIDING Charlie,SWE,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131069,WIEGAND Johanna,GER,Female,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135039,WIELGOS Zuzanna,POL,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134137,WIKKRAMARATHNA Rashmika Krishan,SRI,Male,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
123179,WILLIAMS Taiwo,NGR,Female,0.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
115472,WILSON Aaron,TTO,Male,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136547,WILSON Alex,NZL,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137614,WILSON Samuel,ENG,Male,2001.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
122644,WILSON Zak,IRL,Male,1998.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
134330,WILTSCHKOVA Dominika,SVK,Female,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121015,WING Philip,FIJ,Male,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
111066,WINTER Sabine,GER,Female,1992.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110147,WIRATMAKA Elegius,INA,Male,0.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
135944,WIRYAWAN Erdyanto,INA,Male,2003.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
136595,WISNIEWSKI Szymon,POL,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120947,WISUTMAYTHANGKOON Supanut,THA,Male,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131419,WITKOWSKI Jakub,POL,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144946,WNEK Stanislaw,POL,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133727,WOJTYLA Norbert,POL,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120070,WOLF Jennie,GER,Female,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137865,WOLFSBERG Albert,DEN,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131424,WOLOWIEC Dominika,POL,Female,1997.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
122753,WONG Chin Yau,HKG,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110165,WONG Choi Chi,MAC,Female,1984.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120908,WONG Chun Cheun,MAS,Male,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
112620,WONG Chun Ting,HKG,Male,1991.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
131634,WONG Emilio,PAN,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135190,WONG Hoi Tung,HKG,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131934,WONG Hon Lam,HKG,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133422,WONG Jasmin,ENG,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122946,WONG Jordan,USA,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144826,WONG Kai Lue Skye,HKG,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119598,WONG Kin Sing,HKG,Male,1997.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
133889,WONG Miguel,GUY,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136377,WONG Qi Shen,MAS,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
123575,WONG Xin Ru,SGP,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131962,WONG Yan Kai Andy,SGP,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136449,WONG Yi Cheng Jaevier,SGP,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145137,WONG Yiu Man,HKG,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136334,WONG Yu Wen Sarah,SGP,Female,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131877,WONGTHOSARAT Sirapat,THA,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131413,WOO Hyeonggyu,KOR,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110190,WOOD Jacqui,NZL,Female,1984.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135000,WROBEL Wiktoria,POL,Female,2006.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
133436,WRZOSEK Wiktoria,POL,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134449,WU Alexander,USA,Male,2003.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
145103,WU Che-An,TPE,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110209,WU Chih-Chi,TPE,Male,1986.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136397,WU Chiou-Shin,TPE,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145035,WU Jia-En,TPE,Female,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110213,WU Jiaduo,GER,Female,1977.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
117330,WU Jiaji ^,DOM,Male,1995.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
131132,WU Jiamuwa ^^,AUS,Female,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
124528,WU Jin,CAN,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134799,WU Michelle,AUS,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145104,Wu Siqian ^^,CAN,Female,1994.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
123935,WU Vicky,FIJ,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137607,WU Xiang,CHN,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136404,WU Xinyao,CHN,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110226,WU Yang,CHN,Female,1992.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
136101,WU Yangchen,CHN,Female,2002.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
123218,WU Yi ^^,SGP,Female,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132768,WU Yu-Ling,TPE,Female,2001.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
136990,WU Yu-Ning,TPE,Female,2006.0,Active,Left-handed,Defender,Shakehand,1,1,0,1
136057,WU Yuan-Yu,TPE,Male,2005.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
110227,WU Yue,USA,Female,1990.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116935,WU Zhicong,FIJ,Male,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119806,WU Zhikang ^^,SGP,Male,1994.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116570,WULANSARI Widya,INA,Female,1991.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
124539,WULANTIKA Widya,INA,Female,2000.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
122165,WYKES Jordan,JEY,Male,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145602,WYSS Stephan,AUT,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110241,XIA Cheng ^,LUX,Male,1982.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122804,XIA Yizheng,CHN,Male,1993.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
102666,XIAN Yifang,FRA,Female,1977.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
144478,XIANG JUN Pang,MAS,Male,2008.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
135888,XIANG Peng,CHN,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
111072,XIAO Maria,ESP,Female,1994.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
123343,XIAO Zikang,MAC,Male,1996.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
134240,XIE Congfan,CHN,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136392,XIE Jiatong,CHN,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137599,XIN Chenglin,CHN,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120264,XIN Zhaoxu ^^,SGP,Male,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
124298,XIONG Isabelle,CAN,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135890,XIONG Mengyang,CHN,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
117343,XU Chenhao,CHN,Male,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131972,XU David,CAN,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133893,XU Haidong,CHN,Male,2000.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
136977,XU Hao,CHN,Male,2001.0,Active,Left-handed,Attacker,Penhold,1,0,1,1
137215,XU Haotian,CHN,Male,2005.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
145275,XU Hongrui,CHN,Male,2005.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
120256,XU Jannik,GER,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136600,XU Jessie,CAN,Female,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137548,XU Jianpeng,CHN,Male,2000.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
123735,XU Joyce,CAN,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131134,XU Nathan,NZL,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
111594,XU Ruifeng,CHN,Male,1992.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
131976,XU Shauna,CAN,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
123595,XU Tommy,CAN,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110267,XU Xin,CHN,Male,1990.0,Active,Left-handed,Attacker,Penhold,1,0,1,1
137283,XU Yao,CHN,Male,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136583,XU Yeting,CHN,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137465,XU Yi,CHN,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136970,XU Yihang,CHN,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131148,XU Yingbin,CHN,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133883,XU Yue,HKG,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136212,XU Yuhan,CHN,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121412,XUE Fei,CHN,Male,1999.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
112860,YADAV Abhishek,IND,Male,1996.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
113422,YAMADA Jeff,BRA,Male,1993.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
110286,YAMADA Jessica,BRA,Female,1989.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145266,YAMAMURO Saya,JPN,Female,2007.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
110291,YAMANASHI Yuri,JPN,Female,1987.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136408,YAMANE Luigi,BRA,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136542,YAMASAKI Yua,JPN,Female,2004.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
113059,YAN An,CHN,Male,1993.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144706,YAN BIN Yew,MAS,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110294,YAN Chimei,SMR,Female,1978.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
118741,YAN Jane,CAN,Female,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135059,YAN Jiahui,CHN,Female,2006.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
144825,YAN Masa Hiko,HKG,Male,2007.0,Active,Right-handed,Defender,Penhold,0,1,1,1
200012,YAN Sen,CHN,Male,1975.8,Inactive,Left-handed,Attacker,Penhold,1,1,0,1
115621,YAN Sheng,CHN,Male,1997.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
117797,YAN Xin ^,AUS,Male,1988.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137901,YANG Andrew,USA,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137665,YANG Chia-An,TPE,Male,2005.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
117768,YANG Grace,USA,Female,2000.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
112368,YANG Haeun,KOR,Female,1994.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136639,YANG Hangguo,CHN,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137068,YANG Hao-Jen,TPE,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119566,YANG Heng-Wei,TPE,Male,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137734,YANG Huijing,CHN,Female,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136109,YANG Jiehao,CHN,Male,2004.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
145027,YANG Qian ^^,AUS,Female,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136589,YANG Qulong,CHN,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122958,YANG Rachel,USA,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137447,YANG Rujin,CHN,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116821,YANG Sanghyun,KOR,Male,1993.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136486,YANG Sheng,CHN,Female,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137067,YANG Shih-Yi,TPE,Male,2006.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
136390,YANG Shilu,CHN,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144783,YANG Shu-Yung,TPE,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132302,YANG Shuo,CHN,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132818,YANG Songling,CHN,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136986,YANG Tsan-Wei,TPE,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121588,YANG Tzu-Yi,TPE,Male,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
112868,YANG Xiaoxin ^,MON,Female,1988.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133319,YANG Xinyu,AZE,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122295,YANG Ya-Yan,TPE,Female,2000.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
131926,YANG Yechan,KOR,Male,2002.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
137536,YANG Yi,CHN,Female,1996.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
137223,YANG Yinghao,CHN,Male,2001.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
135922,YANG Yiyun,CHN,Female,2003.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
137451,YANG Yushan,CHN,Female,2003.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
136338,YANG Ze Yi,SGP,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
143566,YANG Zhi-Xing,TPE,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110330,YANG Zi,SGP,Male,1984.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
120824,YANO Daniela,BRA,Female,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136059,YAO Chi-Hsuan,TPE,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137216,YAO Kaining,CHN,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121775,YAQOOB Hameeda,BRN,Female,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131358,YAQOOB Mohammed Jaafar,BRN,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119038,YARASHENKA Vadim,BLR,Male,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145530,YAREMCHUK Dmytro,UKR,Male,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116548,YARUSHIN Nikita,RUS,Male,1998.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
124006,YARZAGARAY Donald,ARU,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122658,YASSER Mariam,EGY,Female,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145138,YAU Chung Hang Tyress,HKG,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122136,YAYA Sidikat,NGR,Female,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
